Tanggal,Lintang,Bujur,Magnitudo,Kedalaman (km),Lokasi,Keterangan,Sumber
2024-06-10 18:16:00,-7.86069349674035,112.311246868528,3.4,23,"Gunung Kelud, Kediri","1 kali gempa Tektonik Jauh
4 kali gempa Tektonik Lokal
4 kali gempa Guguran
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-06-11 01:10:00,-8.09451334739107,114.184295604939,5.12,2,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam
2 kali gempa Hembusan",VolcanoDiscovery
2024-06-11 07:35:00,-8.13405082351965,114.057395364916,1.25,17,"Gunung Raung, Banyuwangi",2 kali gempa Guguran,VolcanoDiscovery
2024-06-12 13:47:00,-7.89014217196479,112.370781968692,3.26,59,"Gunung Kelud, Kediri","3 kali gempa Letusan/Erupsi
2 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran
5 kali gempa Low
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-06-12 19:27:00,-8.09469886203837,114.23465242406,3.67,5,"Gunung Ijen, Banyuwangi","5 kali gempa Low
5 kali gempa Guguran
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-06-14 06:50:00,-8.14377006510511,112.934246103635,5.39,24,"Gunung Semeru, Lumajang","3 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-06-15 20:14:00,-7.93478483478985,112.264916064446,2.43,18,"Gunung Kelud, Kediri","1 kali gempa Tektonik Lokal
5 kali gempa Tremor Non-Harmonik
3 kali gempa Low
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-06-17 12:07:00,-8.0176383554867,114.169045085357,4.75,68,"Gunung Ijen, Banyuwangi","1 kali gempa Low
2 kali gempa Hembusan
3 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Jauh
3 kali gempa Guguran",VolcanoDiscovery
2024-06-19 08:11:00,-7.94960401350503,112.950468709465,2.07,4,"Gunung Bromo, Probolinggo",2 kali gempa Low Frequency,VolcanoDiscovery
2024-06-19 22:23:00,-7.91311674931848,112.295219432846,1.22,9,"Gunung Kelud, Kediri",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-06-21 07:05:00,-7.99064290860084,112.281900380907,5.66,32,"Gunung Kelud, Kediri","5 kali gempa Low
1 kali gempa Low Frequency
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-06-21 16:04:00,-7.95268618673745,112.969830826219,3.36,6,"Gunung Bromo, Probolinggo",5 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-06-21 16:14:00,-8.09569064197016,112.938553321715,1.62,1,"Gunung Semeru, Lumajang",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-06-24 08:12:00,-8.03306200545478,114.218077449279,4.02,20,"Gunung Ijen, Banyuwangi","5 kali gempa Tektonik Jauh
5 kali gempa Tektonik Lokal
2 kali gempa Letusan/Erupsi
1 kali gempa Low",VolcanoDiscovery
2024-06-24 09:36:00,-8.09926365925166,112.953730954509,4.46,57,"Gunung Semeru, Lumajang","4 kali gempa Low Frequency
2 kali gempa Tektonik Jauh
1 kali gempa Low
2 kali gempa Letusan/Erupsi
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-06-24 23:20:00,-8.00674351645677,114.297217669248,3.72,40,"Gunung Ijen, Banyuwangi","2 kali gempa Tektonik Lokal
1 kali gempa Low Frequency
5 kali gempa Hembusan
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-06-27 12:18:00,-8.18240016399776,113.986539179727,3.71,51,"Gunung Raung, Banyuwangi","2 kali gempa Low
1 kali gempa Letusan/Erupsi
5 kali gempa Guguran
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-06-27 18:29:00,-8.06842125153152,114.246673292879,3.72,34,"Gunung Ijen, Banyuwangi","4 kali gempa Tektonik Lokal
3 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Jauh
1 kali gempa Guguran
5 kali gempa Low",VolcanoDiscovery
2024-06-29 01:20:00,-8.13344052304682,114.052701998785,2.92,14,"Gunung Raung, Banyuwangi",5 kali gempa Guguran,VolcanoDiscovery
2024-06-29 04:13:00,-8.06759459576874,114.035262460937,3.46,67,"Gunung Raung, Banyuwangi","1 kali gempa Low
3 kali gempa Guguran
5 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-06-30 18:04:00,-8.07633987005289,114.245801007681,4.05,25,"Gunung Ijen, Banyuwangi","1 kali gempa Guguran
3 kali gempa Tremor Non-Harmonik
4 kali gempa Hembusan
2 kali gempa Low
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-06-30 18:08:00,-7.94569019157948,112.301007212122,1.91,14,"Gunung Kelud, Kediri",2 kali gempa Guguran,VolcanoDiscovery
2024-06-30 20:07:00,-8.08636374506783,114.186977543124,2.43,3,"Gunung Ijen, Banyuwangi","1 kali gempa Tektonik Jauh
3 kali gempa Letusan/Erupsi
5 kali gempa Tremor Non-Harmonik
4 kali gempa Hembusan",VolcanoDiscovery
2024-07-01 07:22:00,-8.0808802829353,114.298631523532,3.75,28,"Gunung Ijen, Banyuwangi","1 kali gempa Hembusan
5 kali gempa Tremor Non-Harmonik
2 kali gempa Low
5 kali gempa Tektonik Lokal
4 kali gempa Guguran",VolcanoDiscovery
2024-07-01 20:18:00,-8.16267799603495,114.04316954472,4.36,27,"Gunung Raung, Banyuwangi","3 kali gempa Low
4 kali gempa Letusan/Erupsi
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-02 12:38:00,-8.10021939675337,114.050428549814,5.13,44,"Gunung Raung, Banyuwangi","1 kali gempa Low
5 kali gempa Guguran
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-07-03 08:54:00,-8.15780645086112,114.098153396189,4.1,68,"Gunung Raung, Banyuwangi","2 kali gempa Hembusan
5 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran",VolcanoDiscovery
2024-07-03 11:19:00,-7.96812749955068,112.309006403161,5.79,11,"Gunung Kelud, Kediri","4 kali gempa Tremor Non-Harmonik
4 kali gempa Vulkanik Dalam
2 kali gempa Low Frequency
4 kali gempa Hembusan",VolcanoDiscovery
2024-07-04 00:48:00,-8.13748815258406,114.052147148076,4.32,6,"Gunung Raung, Banyuwangi","1 kali gempa Low Frequency
1 kali gempa Guguran
3 kali gempa Hembusan
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-04 16:46:00,-7.89767866439526,112.310030133463,5,59,"Gunung Kelud, Kediri","4 kali gempa Guguran
2 kali gempa Low Frequency
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-04 22:03:00,-8.02495984231558,114.237107272702,2.68,58,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Lokal
2 kali gempa Guguran
3 kali gempa Tektonik Jauh
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-05 03:39:00,-8.0780932753064,113.978256316419,4.04,60,"Gunung Raung, Banyuwangi","5 kali gempa Tremor Non-Harmonik
4 kali gempa Hembusan
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-06 09:17:00,-8.10121871495615,114.241095988093,3.65,27,"Gunung Ijen, Banyuwangi","1 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Lokal
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-07-06 13:02:00,-7.94644843083762,112.913377890097,2.38,12,"Gunung Bromo, Probolinggo","5 kali gempa Hembusan
5 kali gempa Tektonik Jauh
2 kali gempa Low Frequency
2 kali gempa Low
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-06 16:08:00,-7.92663466197037,112.934509782573,3.69,11,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-07-06 19:49:00,-7.87797653004513,112.280937907903,5.3,15,"Gunung Kelud, Kediri","3 kali gempa Low
1 kali gempa Vulkanik Dalam
3 kali gempa Letusan/Erupsi
4 kali gempa Hembusan",VolcanoDiscovery
2024-07-09 03:25:00,-8.1354024957724,114.085722275159,4.03,57,"Gunung Raung, Banyuwangi","2 kali gempa Tektonik Lokal
3 kali gempa Hembusan
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-10 01:45:00,-7.94786939580064,112.90172592052,2.56,37,"Gunung Bromo, Probolinggo","2 kali gempa Letusan/Erupsi
4 kali gempa Hembusan
1 kali gempa Guguran
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-11 19:28:00,-8.01255777666911,114.228137259278,5.74,13,"Gunung Ijen, Banyuwangi","5 kali gempa Hembusan
1 kali gempa Low Frequency
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-12 00:14:00,-8.00585347608082,112.909474258009,2.3,11,"Gunung Bromo, Probolinggo","2 kali gempa Tektonik Lokal
4 kali gempa Letusan/Erupsi
1 kali gempa Low
4 kali gempa Tremor Non-Harmonik
2 kali gempa Hembusan",VolcanoDiscovery
2024-07-13 02:21:00,-7.98813554631633,114.291011248661,4.55,10,"Gunung Ijen, Banyuwangi","2 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh
4 kali gempa Low Frequency
1 kali gempa Low
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-07-13 17:58:00,-8.04106809012931,114.241724045459,3.11,12,"Gunung Ijen, Bondowoso",1 kali gempa Low Frequency,VolcanoDiscovery
2024-07-13 19:42:00,-7.96983685837268,112.350734214039,2.11,15,"Gunung Kelud, Kediri","2 kali gempa Low
5 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-14 05:31:00,-8.0076845050296,114.182034357199,4.29,40,"Gunung Ijen, Banyuwangi","5 kali gempa Vulkanik Dalam
1 kali gempa Letusan/Erupsi
1 kali gempa Guguran
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-14 10:28:00,-7.89575473932008,112.281605433756,2.83,54,"Gunung Kelud, Kediri","5 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi
2 kali gempa Low Frequency",VolcanoDiscovery
2024-07-16 06:22:00,-7.92992769948363,112.303095058275,3.61,3,"Gunung Kelud, Kediri",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-07-16 13:07:00,-7.98724531878293,112.883129707493,4.5,43,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-07-17 01:44:00,-7.94445955746028,112.307184309312,3.19,15,"Gunung Kelud, Kediri",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-07-17 08:11:00,-7.89389633560957,112.296003334278,5.71,70,"Gunung Kelud, Kediri","2 kali gempa Letusan/Erupsi
4 kali gempa Tektonik Jauh
4 kali gempa Vulkanik Dalam
5 kali gempa Tremor Non-Harmonik
5 kali gempa Hembusan",VolcanoDiscovery
2024-07-17 11:59:00,-7.94663593958086,112.943090794355,2.96,1,"Gunung Bromo, Probolinggo",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-07-19 02:36:00,-7.94052024681313,112.290268380296,1.88,8,"Gunung Kelud, Kediri",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-07-20 08:35:00,-8.08225544966506,114.073996906303,5.48,66,"Gunung Raung, Banyuwangi","2 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Lokal
3 kali gempa Low Frequency
2 kali gempa Hembusan
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-21 08:06:00,-7.92827955767943,112.279956189238,3.23,51,"Gunung Kelud, Kediri","5 kali gempa Low
5 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam
3 kali gempa Hembusan
5 kali gempa Low Frequency",VolcanoDiscovery
2024-07-21 16:02:00,-7.92756052269848,112.327868800304,2.04,34,"Gunung Kelud, Kediri","1 kali gempa Vulkanik Dalam
2 kali gempa Guguran
2 kali gempa Tremor Non-Harmonik
4 kali gempa Hembusan
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-07-21 18:32:00,-8.19486689450526,114.025201575327,4.15,63,"Gunung Raung, Banyuwangi","1 kali gempa Tektonik Jauh
3 kali gempa Guguran
2 kali gempa Letusan/Erupsi
4 kali gempa Low Frequency
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-07-22 02:25:00,-8.10858537124149,112.948504358162,2.56,32,"Gunung Semeru, Lumajang","2 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh
5 kali gempa Tektonik Lokal
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-07-22 06:03:00,-7.9133401305586,112.259780831595,4.82,37,"Gunung Kelud, Kediri","2 kali gempa Low Frequency
3 kali gempa Letusan/Erupsi
3 kali gempa Vulkanik Dalam
5 kali gempa Low",VolcanoDiscovery
2024-07-22 06:12:00,-8.16584502565502,112.883084590974,2.29,18,"Gunung Semeru, Lumajang","5 kali gempa Guguran
1 kali gempa Tremor Non-Harmonik
2 kali gempa Low Frequency",VolcanoDiscovery
2024-07-22 13:14:00,-7.96330759151379,112.241406715862,3.46,47,"Gunung Kelud, Kediri","4 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Jauh
4 kali gempa Low Frequency",VolcanoDiscovery
2024-07-22 18:14:00,-8.00526017061479,114.173783444205,4,11,"Gunung Ijen, Banyuwangi","4 kali gempa Hembusan
5 kali gempa Vulkanik Dalam
4 kali gempa Guguran
4 kali gempa Low",VolcanoDiscovery
2024-07-23 11:29:00,-7.9266602837492,112.921870411521,2.71,8,"Gunung Bromo, Probolinggo","1 kali gempa Low Frequency
2 kali gempa Tektonik Lokal
3 kali gempa Hembusan",VolcanoDiscovery
2024-07-23 13:05:00,-8.03665470743232,114.199504233404,2.62,22,"Gunung Ijen, Banyuwangi","2 kali gempa Low
2 kali gempa Vulkanik Dalam
3 kali gempa Low Frequency
4 kali gempa Letusan/Erupsi
4 kali gempa Guguran",VolcanoDiscovery
2024-07-23 23:45:00,-8.09846382185965,114.028859826301,4.02,17,"Gunung Raung, Banyuwangi","5 kali gempa Vulkanik Dalam
3 kali gempa Low Frequency
3 kali gempa Letusan/Erupsi
5 kali gempa Hembusan",VolcanoDiscovery
2024-07-24 00:58:00,-7.93385801530323,112.309027730581,1.52,2,"Gunung Kelud, Kediri",4 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-07-24 21:50:00,-7.9207803342013,112.934737562331,1.22,9,"Gunung Bromo, Probolinggo",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-07-25 09:13:00,-7.94104100433206,112.940409095787,2.83,19,"Gunung Bromo, Probolinggo",4 kali gempa Low Frequency,VolcanoDiscovery
2024-07-25 18:02:00,-8.16092390020747,112.866026357177,2.84,57,"Gunung Semeru, Lumajang","4 kali gempa Hembusan
4 kali gempa Guguran
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-26 20:22:00,-8.09909054136002,114.014929354625,5.46,53,"Gunung Raung, Banyuwangi","2 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh
1 kali gempa Low
2 kali gempa Low Frequency
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-07-27 14:12:00,-8.12268559063162,112.907858477094,3.19,7,"Gunung Semeru, Lumajang",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-07-28 12:26:00,-8.12322441999988,114.253248607514,5.92,34,"Gunung Ijen, Banyuwangi","4 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-28 19:24:00,-8.04323958064621,114.230801883244,3.45,14,"Gunung Ijen, Bondowoso",2 kali gempa Low Frequency,VolcanoDiscovery
2024-07-28 21:42:00,-8.08672438110226,112.868392195693,3.99,34,"Gunung Semeru, Lumajang","1 kali gempa Tektonik Lokal
4 kali gempa Guguran
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-07-30 12:45:00,-8.05183191007827,114.251618956242,3.25,2,"Gunung Ijen, Bondowoso",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-07-31 03:35:00,-7.95003678264789,112.373854339969,4.47,20,"Gunung Kelud, Kediri","3 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran
1 kali gempa Vulkanik Dalam
4 kali gempa Hembusan",VolcanoDiscovery
2024-07-31 20:02:00,-7.92471283832951,112.301622531212,2.47,3,"Gunung Kelud, Kediri",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-08-01 17:42:00,-8.10114237436226,114.050061074485,1.71,13,"Gunung Raung, Banyuwangi",3 kali gempa Low Frequency,VolcanoDiscovery
2024-08-01 21:52:00,-8.09613506100577,114.31071909977,3.68,47,"Gunung Ijen, Banyuwangi","5 kali gempa Tektonik Lokal
5 kali gempa Low Frequency
1 kali gempa Guguran
2 kali gempa Low
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-08-02 18:27:00,-8.15090427366881,112.93269956509,4.15,65,"Gunung Semeru, Lumajang","4 kali gempa Hembusan
3 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-08-03 09:53:00,-8.04512103545432,114.189147090649,4.55,49,"Gunung Ijen, Banyuwangi","1 kali gempa Letusan/Erupsi
4 kali gempa Vulkanik Dalam
3 kali gempa Tektonik Jauh
3 kali gempa Guguran
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-08-04 22:02:00,-8.13754928131611,112.86153844192,4.65,42,"Gunung Semeru, Lumajang","4 kali gempa Letusan/Erupsi
4 kali gempa Hembusan
4 kali gempa Tektonik Lokal
3 kali gempa Low Frequency
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-08-05 07:16:00,-8.11105812208853,114.023430488513,1.08,11,"Gunung Raung, Banyuwangi",3 kali gempa Low Frequency,VolcanoDiscovery
2024-08-05 09:41:00,-7.87828184213988,113.017009083626,3.42,25,"Gunung Bromo, Probolinggo","1 kali gempa Guguran
1 kali gempa Tremor Non-Harmonik
2 kali gempa Hembusan
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-08-06 16:57:00,-7.93256968362512,112.963273985968,3.26,8,"Gunung Bromo, Probolinggo",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-08-07 11:12:00,-8.06772199240752,114.243013860228,3.61,8,"Gunung Ijen, Bondowoso",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-08-08 19:32:00,-8.13182232197717,112.942325958768,4.72,65,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Lokal
5 kali gempa Low Frequency
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-08-09 16:58:00,-7.93187639830152,112.310313491477,3.19,13,"Gunung Kelud, Kediri",4 kali gempa Guguran,VolcanoDiscovery
2024-08-11 02:57:00,-8.13763875369338,114.025208278328,2.6,8,"Gunung Raung, Banyuwangi",5 kali gempa Low Frequency,VolcanoDiscovery
2024-08-11 03:36:00,-7.93604437557675,112.296336425426,2.62,14,"Gunung Kelud, Kediri",3 kali gempa Low Frequency,VolcanoDiscovery
2024-08-12 00:33:00,-7.93356285649289,112.945645402451,3,4,"Gunung Bromo, Probolinggo",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-08-12 04:18:00,-8.10020203914485,112.858635476109,3.37,26,"Gunung Semeru, Lumajang","3 kali gempa Low Frequency
5 kali gempa Tektonik Lokal
3 kali gempa Guguran",VolcanoDiscovery
2024-08-12 12:32:00,-8.09650031363164,112.926817690194,1.16,17,"Gunung Semeru, Lumajang",4 kali gempa Low Frequency,VolcanoDiscovery
2024-08-13 07:21:00,-8.12339174909804,112.919223741642,4.98,6,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Jauh
3 kali gempa Guguran
3 kali gempa Letusan/Erupsi
3 kali gempa Hembusan
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-08-13 07:25:00,-8.10663373181942,114.02780565046,3.84,15,"Gunung Raung, Banyuwangi",1 kali gempa Guguran,VolcanoDiscovery
2024-08-13 16:18:00,-7.95639857134333,112.96105962251,1.15,14,"Gunung Bromo, Probolinggo",4 kali gempa Guguran,VolcanoDiscovery
2024-08-13 23:54:00,-7.89857562116107,112.300472931916,4.94,29,"Gunung Kelud, Kediri","3 kali gempa Vulkanik Dalam
1 kali gempa Hembusan
4 kali gempa Guguran
2 kali gempa Low
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-08-15 03:44:00,-8.15141006729226,112.929650631082,2.3,70,"Gunung Semeru, Lumajang","3 kali gempa Low
2 kali gempa Tektonik Jauh
4 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran",VolcanoDiscovery
2024-08-15 08:55:00,-8.05122059392742,114.192219117118,5.56,30,"Gunung Ijen, Banyuwangi","1 kali gempa Hembusan
1 kali gempa Low
5 kali gempa Guguran
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-08-15 23:00:00,-8.12519153790771,114.057767704142,1.76,8,"Gunung Raung, Banyuwangi",1 kali gempa Low Frequency,VolcanoDiscovery
2024-08-16 00:40:00,-7.9286392085954,112.966734740899,3.09,6,"Gunung Bromo, Probolinggo",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-08-16 06:51:00,-7.93292944762438,112.935805263972,4.65,57,"Gunung Bromo, Probolinggo","5 kali gempa Low Frequency
2 kali gempa Tektonik Jauh
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-08-16 12:10:00,-8.19438310607157,114.082356350139,5.81,48,"Gunung Raung, Banyuwangi","1 kali gempa Hembusan
4 kali gempa Low Frequency
2 kali gempa Tremor Non-Harmonik
4 kali gempa Guguran",VolcanoDiscovery
2024-08-18 09:41:00,-7.93835109674721,112.929426848133,4.01,40,"Gunung Bromo, Probolinggo","5 kali gempa Tektonik Jauh
4 kali gempa Guguran
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-08-19 02:08:00,-8.10184487655302,114.030965064575,2.03,18,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-08-19 11:23:00,-7.94163697317122,112.305714194627,3.09,10,"Gunung Kelud, Kediri",4 kali gempa Low Frequency,VolcanoDiscovery
2024-08-19 14:49:00,-7.89776959924882,112.2605016934,5.03,54,"Gunung Kelud, Kediri","2 kali gempa Low
4 kali gempa Vulkanik Dalam
5 kali gempa Hembusan
4 kali gempa Guguran
1 kali gempa Low Frequency",VolcanoDiscovery
2024-08-19 23:07:00,-8.0187073590381,114.255687008642,5.5,70,"Gunung Ijen, Banyuwangi","1 kali gempa Low
4 kali gempa Tremor Non-Harmonik
2 kali gempa Guguran",VolcanoDiscovery
2024-08-21 19:29:00,-8.08286166355986,114.310345058873,3.62,58,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Lokal
4 kali gempa Hembusan
5 kali gempa Low Frequency",VolcanoDiscovery
2024-08-24 15:11:00,-8.12952100880229,114.271112847588,2.86,10,"Gunung Ijen, Banyuwangi","5 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-08-25 03:41:00,-7.89401108711299,112.343256320999,5.24,53,"Gunung Kelud, Kediri","3 kali gempa Tektonik Lokal
2 kali gempa Low
2 kali gempa Guguran
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-08-25 11:29:00,-8.11417818142879,114.304032190763,4.71,0,"Gunung Ijen, Banyuwangi","1 kali gempa Letusan/Erupsi
3 kali gempa Hembusan
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-08-25 11:48:00,-7.92780346012252,113.000986509848,2.77,28,"Gunung Bromo, Probolinggo","2 kali gempa Tektonik Jauh
3 kali gempa Guguran
5 kali gempa Low Frequency
1 kali gempa Low",VolcanoDiscovery
2024-08-27 08:46:00,-7.92417713386608,112.34828724654,5.54,24,"Gunung Kelud, Kediri","5 kali gempa Letusan/Erupsi
3 kali gempa Vulkanik Dalam
1 kali gempa Low
2 kali gempa Hembusan
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-08-27 15:36:00,-7.90639299498901,112.357463387946,3.62,16,"Gunung Kelud, Kediri","4 kali gempa Tektonik Jauh
3 kali gempa Tremor Non-Harmonik
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-08-28 12:08:00,-7.95505749702266,112.958087337511,2.81,9,"Gunung Bromo, Probolinggo",3 kali gempa Low Frequency,VolcanoDiscovery
2024-08-29 01:15:00,-8.01035294263678,114.300128804924,3.75,29,"Gunung Ijen, Banyuwangi","2 kali gempa Tektonik Lokal
3 kali gempa Letusan/Erupsi
1 kali gempa Low Frequency
5 kali gempa Hembusan",VolcanoDiscovery
2024-08-29 07:33:00,-7.99317714667953,114.259162198482,3.39,33,"Gunung Ijen, Banyuwangi","2 kali gempa Tektonik Jauh
4 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-08-29 11:47:00,-7.92744982143009,112.964103305812,3.96,18,"Gunung Bromo, Probolinggo",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-08-30 21:14:00,-8.06894222292347,114.25876310128,1.49,1,"Gunung Ijen, Bondowoso",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
